LoanID,CustomerID,LoanAmount,InterestRate,LoanType,LoanTerm,Tenure,TotalBalance,TotalPayments,SupportIssueFrequency
1463,1182,235975,5.82,Home,1.478439425,4.262833676,129370,14858.64,1
1464,1784,461883,3.31,Education,3.679671458,2.924024641,70979.5,8675.3,1
1465,741,290536,8.89,Car,6.669404517,0.413415469,92743,8675.3,2
1466,2932,367123,9.11,Education,3.466119097,0.153319644,70979.5,8675.3,1
1467,1457,488904,4.8,Education,6.453114305,5.826146475,86047,8675.3,1
1468,522,186973,11.89,Personal,3.660506502,8.45174538,87750,9086.15,1
1469,2060,64882,8.16,Personal,3.211498973,6.464065708,185336,8675.3,1
1470,4238,88006,12.3,Personal,5.952087611,0.391512663,132240,24893.7,1
1471,4780,409330,8.94,Personal,9.371663244,8.114989733,87254,1777.2,1
1472,2354,183909,5.77,Education,2.12183436,9.612594114,3356,8675.3,1
1473,4838,34264,10.89,Education,6.904859685,6.349075975,70979.5,8675.3,1
1474,1670,197059,2.83,Personal,6.721423682,9.166324435,70979.5,8675.3,1
1475,873,442520,5.8,Personal,5.856262834,0.262833676,109391,10732.78,3
1476,1620,109694,9.53,Education,4.980150582,4.402464066,218565,9022.86,3
1477,2627,346698,7.58,Personal,1.98220397,6.628336756,70979.5,8675.3,1
1478,4882,495774,4.13,Personal,2.951403149,0.462696783,70979.5,8675.3,1
1479,3680,396921,3.28,Education,2.973305955,2.726899384,57998,1265.91,1
1480,526,344404,4.06,Home,5.80698152,0.947296372,117094,8675.3,1
1481,4004,152916,10.46,Personal,4.783025325,3.438740589,70979.5,8675.3,1
1482,1473,414314,3.62,Car,3.370294319,3.572895277,46417,8675.3,1
1483,3019,41678,5.67,Car,5.667351129,5.234770705,70480,16133.09,1
1484,2239,250598,5.08,Personal,5.133470226,4.958247775,10545,8675.3,1
1485,2195,13957,10.25,Education,4.785763176,2.800821355,42899,898.52,1
1486,348,328135,7.54,Home,5.248459959,5.943874059,96537,8675.3,1
1487,2638,102969,8.61,Personal,5.869952088,0.41615332,79910,3718.4,1
1488,4556,238149,6.84,Education,7.06091718,6.666666667,61057,20924.62,1
1489,3227,176832,11.06,Home,3.832991102,8.049281314,70979.5,8675.3,1
1490,1088,325347,10.26,Home,4.136892539,1.921971253,128513,4325.93,1
1491,2749,311804,6.04,Car,8.328542094,2.447638604,21508,7247.1,1
1492,1058,314983,6.24,Home,5.07871321,2.663928816,80237,9055.34,2
1493,3711,247542,9.56,Home,4.314852841,6.721423682,13021,7950.83,3
1494,1732,70140,2.6,Car,5.478439425,4.17522245,70979.5,8675.3,1
1495,3365,108325,11.53,Home,3.118412047,1.103353867,26593,16237.71,1
1496,214,140336,12.49,Car,6.450376454,3.93155373,27070,8675.3,1
1497,1487,14825,11.35,Education,4.944558522,5.215605749,79814,8675.3,1
1498,3389,240032,5.52,Car,2.168377823,2.143737166,70979.5,8675.3,1
1499,574,292355,7.94,Personal,4.380561259,9.900068446,70979.5,8675.3,1
1500,2643,146169,5.39,Personal,3.704312115,5.374401095,70979.5,8675.3,1
1501,3533,224315,6.69,Car,4.76659822,0.449007529,70979.5,8675.3,1
1502,1772,302642,5.92,Education,4.31211499,5.448323066,70979.5,8675.3,1
1503,1461,20292,10,Home,3.868583162,2.461327858,73990,8675.3,1
1504,1181,192049,3.65,Car,5.314168378,4.095824778,70979.5,8675.3,1
1505,4881,123916,7.28,Education,4.977412731,4.268309377,70979.5,8675.3,1
1506,1139,25687,7.46,Education,7.446954141,7.367556468,70979.5,8675.3,2
1507,4977,59015,9.95,Education,6.12183436,5.637234771,210,15007.76,2
1508,1370,49576,9.17,Car,5.812457221,2.43394935,23375,4631.05,1
1509,1239,237226,4.77,Home,1.864476386,5.193702943,103196,12011.95,1
1510,1797,137225,10.48,Education,5.798767967,3.96440794,26194,10947.28,1
1511,4858,239530,7.14,Personal,4.281998631,3.887748118,70687,3342.42,1
1512,3300,351119,5,Personal,5.872689938,1.741273101,60631,8675.3,1
1513,3649,49221,8.17,Education,5.924709103,9.138945927,70979.5,8675.3,1
1514,1421,441200,4.36,Home,9.305954825,6.7816564,2601,8675.3,1
1515,3439,4809,5.62,Personal,5.037645448,9.248459959,99745,9898.19,1
1516,2484,278635,11.92,Personal,2.962354552,6.803559206,2026,9492.17,1
1517,1035,2160,8.7,Car,4.895277207,6.009582478,7712,8675.3,1
1518,4703,185754,5.54,Home,4.331279945,1.905544148,123931,9824.76,1
1519,3359,93282,12.11,Car,1.952087611,2.255989049,70979.5,8675.3,1
1520,1744,38165,4.77,Car,7.310061602,4.988364134,33114,8675.3,1
1521,4874,122661,6.71,Personal,6.439425051,8.355920602,9887,5074.64,1
1522,4194,118466,11.82,Car,4.747433265,4.005475702,70979.5,8675.3,1
1523,1826,98932,10.5,Car,1.897330595,6.362765229,70979.5,8675.3,1
1524,4842,374819,5.45,Car,7.011635866,2.349075975,70979.5,8675.3,1
1525,3569,216634,5.74,Personal,3.832991102,6.554414784,70979.5,8675.3,1
1526,1670,469479,6.66,Education,3.20054757,9.166324435,70979.5,8675.3,1
1527,1323,471623,11.96,Home,4.008213552,4.167008898,70979.5,8675.3,1
1528,4250,328453,12.43,Home,2.056125941,2.362765229,30231,8675.3,1
1529,978,189765,5.06,Education,9.2183436,4.6954141,4558,8675.3,1
1530,4337,195672,5.1,Personal,5.993155373,5.07871321,70979.5,8675.3,1
1531,344,79669,8.76,Personal,4.114989733,9.092402464,70979.5,8675.3,1
1532,2359,463914,5.75,Education,5.675564682,8.298425736,134432,10161.25,1
1533,2794,295952,10.35,Education,4.550308008,6.836413415,100093,39448.6,2
1534,4918,353678,8.93,Home,4.038329911,8.930869268,23656,2142.04,1
1535,3858,159398,2.6,Personal,6.475017112,7.570157426,70979.5,8675.3,1
1536,64,101255,8.31,Personal,5.464750171,7.863107461,91004,7173.59,1
1537,4369,3722,9.08,Personal,4.114989733,5.839835729,33250,430.44,1
1538,2342,86156,7.52,Car,4.966461328,7.293634497,70979.5,8675.3,1
1539,774,52319,4.87,Car,8.843258042,3.006160164,70979.5,8675.3,2
1540,3673,475571,7.13,Home,8.481861739,8.87063655,70979.5,8675.3,1
1541,3427,496671,8.52,Car,3.726214921,4.632443532,70979.5,8675.3,1
1542,2815,394517,2.6,Home,5.166324435,2.814510609,73144,532.44,1
1543,330,97649,5.24,Education,6.299794661,0.848733744,91209,8675.3,1
1544,2200,42975,11.01,Personal,5.724845996,2.119096509,70979.5,8675.3,1
1545,4822,126862,7.16,Home,5.571526352,4.711841205,70979.5,8675.3,1
1546,998,164787,8.49,Personal,4.804928131,3.685147159,31473,8675.3,1
1547,462,134134,5.88,Personal,6.01779603,7.203285421,16542,16646.65,1
1548,3843,48733,6.24,Car,7.540041068,7.578370979,144174,36027.61,1
1549,1393,324347,8.07,Personal,5.661875428,5.311430527,70979.5,8675.3,1
1550,279,352022,12.48,Car,8.511978097,4.829568789,12870,12454.84,1
1551,581,80917,8.8,Home,6.242299795,8.651608487,5209,8675.3,1
1552,210,64774,5.14,Home,4.260095825,8.895277207,70979.5,8675.3,1
1553,3273,205815,6.02,Home,7.216974675,8.098562628,41369,6989.6,1
1554,3076,169234,3.12,Home,3.707049966,2.702258727,114742,9542.72,1
1555,1036,341374,11.95,Personal,9.14715948,1.56605065,70979.5,8675.3,1
1556,1972,456024,7.97,Car,6.286105407,4.301163587,55117,5541.68,1
1557,1632,134122,7.95,Personal,6.327173169,7.496235455,41067,8675.3,1
1558,4096,4141,9.41,Home,3.375770021,4.443531828,70979.5,8675.3,1
1559,628,176147,11.07,Personal,4.621492129,6.006844627,70979.5,8675.3,1
1560,3359,258436,2.9,Personal,8.950034223,2.255989049,70979.5,8675.3,1
1561,1096,69230,7.8,Personal,7.849418207,0.621492129,24831,8675.3,3
1562,4187,285677,7.08,Home,5.785078713,9.393566051,82854,1143.79,1
1563,1362,159425,3.9,Education,7.868583162,1.98220397,70979.5,8675.3,1
1564,1362,469658,7.37,Education,8.161533196,1.98220397,70979.5,8675.3,1
1565,796,191459,12.01,Personal,6.568104038,5.801505818,70979.5,8675.3,1
1566,1474,412859,6.16,Car,9.185489391,6.918548939,70979.5,8675.3,1
1567,2975,199992,9.58,Home,7.301848049,2.568104038,64983,5646.88,1
1568,3292,10396,4.36,Education,5.201916496,5.549623546,70979.5,8675.3,1
1569,660,188798,10.87,Education,5.973990418,4.432580424,142551,17826.61,1
1570,4914,300366,9.15,Car,8.265571526,0.87063655,70979.5,8675.3,1
1571,3027,117057,6.5,Education,6.948665298,4.421629021,70979.5,8675.3,1
1572,4265,117822,12.14,Home,8.862422998,6.40109514,70979.5,8675.3,1
1573,856,150663,8.81,Education,3.173169062,6.015058179,70979.5,8675.3,2
1574,3784,115839,12.5,Personal,3.507186858,3.832991102,11515,8675.3,1
1575,2328,311367,3.62,Car,2.425735797,5.837097878,70979.5,8675.3,1
1576,1778,270947,10.09,Car,6.05338809,5.388090349,70979.5,8675.3,1
1577,1791,104666,5.03,Car,7.1321013,7.167693361,98351,8675.3,1
1578,4795,58055,11.49,Personal,8.290212183,7.485284052,116938,11237.12,1
1579,1800,332960,2.78,Personal,9.399041752,6.570841889,162585,31003.57,2
1580,4521,85213,4.53,Car,4.698151951,2.094455852,71516,1318.03,1
1581,1808,498623,5.57,Car,1.653661875,1.804243669,68521,8771.4,1
1582,4877,482539,9.72,Home,6.255989049,4.238193018,90421,16077.45,2
1583,817,102124,9.27,Home,6.006844627,8.082135524,59855,8675.3,1
1584,2358,112428,10.02,Education,8.689938398,3.572895277,70979.5,8675.3,1
1585,350,352115,8.7,Education,6.444900753,2.732375086,124940,21239.06,1
1586,4869,380839,3.98,Car,7.47980835,8.613278576,94838,324.64,1
1587,149,429991,4.84,Car,9.374401095,9.273100616,34244,7397.28,1
1588,4306,62179,5.83,Personal,5.733059548,7.474332649,70979.5,8675.3,1
1589,1114,172933,3.19,Personal,6.485968515,1.639972621,89823,17076.18,1
1590,1422,367111,9.36,Home,6.488706366,1.817932923,84226,6045.06,1
1591,4156,351033,4.79,Home,7.764544832,7.975359343,70979.5,8675.3,1
1592,2741,42118,4.72,Home,7.345653662,3.701574264,49567,8675.3,1
1593,346,263813,2.67,Education,7.923340178,6.116358658,70979.5,8675.3,1
1594,2737,344002,3.47,Car,6.009582478,8.079397673,70979.5,8675.3,2
1595,188,488380,11.92,Home,9.629021218,5.648186174,45173,8675.3,1
1596,2799,265808,6.59,Home,4.377823409,0.807665982,6287,8675.3,1
1597,1211,12144,8.2,Personal,6.198494182,2.622861054,101299,11561.7,1
1598,4794,213852,11.01,Car,4.372347707,4.213552361,91304,8094.85,1
1599,4884,75692,9.91,Personal,3.611225188,9.629021218,70979.5,8675.3,1
1600,744,4529,11.3,Education,5.571526352,2.064339493,98232,8675.3,1
1601,4584,77892,8.83,Education,6.299794661,8.355920602,136884,13453.24,1
1602,3391,188174,8.62,Personal,3.972621492,6.072553046,62853,8675.3,1
1603,444,377122,2.82,Personal,4.881587953,2.663928816,70979.5,8675.3,1
1604,4945,185315,12.28,Personal,5.07871321,5.694729637,6074,8675.3,1
1605,149,407287,6.37,Education,4.985626283,9.273100616,34244,7397.28,1
1606,4146,322266,8.99,Education,6.570841889,0.665297741,23613,16784.04,1
1607,3744,376527,8.11,Education,8.156057495,5.823408624,70979.5,8675.3,1
1608,951,286085,2.75,Education,6.042436687,2.444900753,70979.5,8675.3,1
1609,1606,204838,9.38,Car,8.933607118,1.086926762,140777,14093.43,1
1610,1586,91908,10.01,Personal,7.02532512,7.107460643,5582,8675.3,1
1611,4468,413818,4.06,Education,5.141683778,2.685831622,70979.5,8675.3,1
1612,3556,71919,10.51,Personal,5.138945927,9.407255305,4909,8675.3,1
1613,4020,361728,10.06,Car,5.377138946,8.908966461,70979.5,8675.3,1
1614,3460,383813,9.45,Car,5.013004791,7.715263518,40979,19684.31,3
1615,527,90613,2.64,Personal,9.535934292,8.980150582,1680,8675.3,1
1616,1579,430238,8.86,Home,3.731690623,8.216290212,70979.5,8675.3,1
1617,175,395820,5.7,Car,5.215605749,0.134154689,70979.5,8675.3,1
1618,3267,382919,9.4,Personal,7.394934976,2.176591376,76623,4381.35,1
1619,581,223069,4.84,Home,7.063655031,8.651608487,5209,8675.3,1
1620,2163,15067,3.16,Personal,2.926762491,6.874743326,88821,7982.27,2
1621,2280,22839,2.51,Education,4.399726215,6.206707734,38936,12797.26,1
1622,1973,277203,5.87,Personal,6.918548939,4.725530459,79340,5518.81,1
1623,1092,34015,8.45,Home,5.897330595,8.079397673,70979.5,8675.3,1
1624,839,241372,7.64,Education,5.733059548,8.785763176,70979.5,8675.3,1
1625,3117,30263,6.04,Car,2.663928816,2.483230664,22551,7488.78,1
1626,4900,323815,9.63,Car,6.376454483,0.314852841,70979.5,8675.3,1
1627,2119,262013,11.36,Car,2.316221766,4.164271047,70979.5,8675.3,2
1628,1392,145503,4.23,Personal,5.453798768,8.030116359,60423,5824.84,1
1629,2312,268624,9.77,Home,7.411362081,5.483915127,165926,22233.72,1
1630,2856,290346,8.31,Car,4.818617385,0.427104723,70979.5,8675.3,1
1631,4753,9323,8.91,Car,2.455852156,1.300479124,54013,9165.78,2
1632,1311,412473,11.9,Education,5.275838467,9.973990418,20944,8675.3,1
1633,916,125105,4.79,Education,6.187542779,7.641341547,62287,8675.3,1
1634,783,135747,6.79,Personal,4.421629021,4.098562628,90403,23440.65,1
1635,2721,221414,9.69,Personal,3.816563997,8.202600958,70979.5,8675.3,1
1636,2780,122832,3.88,Education,7.307323751,4.873374401,50654,8675.3,2
1637,4819,322478,3.22,Education,9.188227242,6.735112936,90991,16129.8,1
1638,3147,112993,2.89,Car,4.52019165,9.122518823,70979.5,8675.3,1
1639,4054,443287,10.63,Home,5.11156742,6.825462012,70979.5,8675.3,1
1640,528,463928,10.62,Personal,5.590691307,0.958247775,169951,8675.3,1
1641,233,374489,3.33,Personal,8.027378508,8.772073922,70979.5,8675.3,1
1642,4269,437507,8.92,Personal,4.290212183,5.77412731,54035,29062.41,2
1643,669,72838,8.62,Education,6.370978782,7.227926078,70979.5,8675.3,1
1644,2957,374737,3.06,Education,5.837097878,9.300479124,70979.5,8675.3,1
1645,1298,20461,7.51,Personal,9.289527721,4.706365503,70979.5,8675.3,1
1646,63,218794,3.52,Car,4.725530459,7.140314853,63238,8675.3,2
1647,2530,254094,11.57,Education,3.559206023,9.763175907,70979.5,8675.3,1
1648,2112,497293,11.34,Home,4.188911704,1.59890486,58566,8854.49,1
1649,1575,75590,10.44,Education,5.138945927,9.973990418,70979.5,8675.3,2
1650,4987,40131,8.97,Education,6.453114305,1.963039014,79742,8745.3,1
1651,2677,182593,4.82,Education,3.72073922,1.681040383,147841,24139.4,1
1652,2601,42912,4.56,Car,1.727583847,8.969199179,12571,6987.9,1
1653,906,360889,8.31,Personal,8.908966461,9.965776865,141918,6643.42,1
1654,3764,343550,9.99,Personal,2.15742642,7.47980835,70979.5,8675.3,1
1655,3668,341370,6.11,Education,6.234086242,2.576317591,70979.5,8675.3,1
1656,3135,338629,3.27,Home,7.140314853,1.160848734,124803,10858.98,1
1657,28,385100,3.45,Car,8.862422998,1.401779603,162465,17564.34,1
1658,595,198996,4.68,Car,6.072553046,6.718685832,70979.5,8675.3,1
1659,575,40197,12.49,Personal,3.206023272,9.095140315,57271,3681.71,1
1660,2556,156888,12.3,Education,6.428473648,1.763175907,47195,12121.27,1
1661,668,448511,4.17,Education,5.971252567,3.600273785,99745,9695.34,1
1662,2277,495311,8.03,Home,4.273785079,8.928131417,159235,22385.82,1
1663,1170,24491,2.82,Home,4.709103354,6.023271732,8729,16488.77,1
1664,1435,116197,3.62,Personal,3.96440794,7.58110883,23303,8675.3,1
1665,4787,310276,4.91,Education,1.987679671,2.499657769,70979.5,8675.3,1
1666,4636,331376,12.21,Home,3.882272416,5.149897331,55777,8675.3,1
1667,3357,305757,9.94,Car,3.047227926,4.525667351,70979.5,8675.3,2
1668,790,345988,7.23,Personal,4.599589322,6.458590007,89123,12870.94,1
1669,3675,468994,9.75,Car,2.995208761,4.774811773,29638,9465.28,1
1670,4820,209589,9.08,Education,4.558521561,5.371663244,70979.5,8675.3,1
1671,2014,470885,5.56,Education,6.009582478,5.054072553,47408,6787.86,1
1672,871,363319,10.51,Car,5.434633812,8.177960301,92068,22706.69,1
1673,1391,256039,4.25,Car,5.377138946,6.614647502,29573,29279.56,1
1674,4505,137128,3.07,Car,4.635181383,1.505817933,70979.5,8675.3,1
1675,1060,378363,11.25,Education,3.545516769,8.290212183,70979.5,8675.3,1
1676,4830,316653,8.96,Car,6.74880219,0.254620123,37121,9996.48,1
1677,1633,41519,7.4,Personal,6.15742642,2.475017112,76170,22120.79,1
1678,508,269882,12.43,Car,2.154688569,1.070499658,99707,8675.3,1
1679,4771,448142,8.3,Home,6.072553046,9.667351129,31827,9484.22,1
1680,3906,188399,2.69,Personal,2.012320329,0.298425736,70979.5,8675.3,1
1681,2528,24295,3.86,Education,4.845995893,6.872005476,70979.5,8675.3,1
1682,4939,383258,5.88,Education,3.589322382,3.323750856,70979.5,8675.3,1
1683,3075,300971,3,Education,5.864476386,6.269678303,70979.5,8675.3,1
1684,2492,222401,10.96,Education,9.431895962,2.902121834,97737,1476.17,1
1685,851,18849,2.85,Personal,5.152635181,4.457221081,70979.5,8675.3,2
1686,1391,282451,6.01,Education,3.397672827,6.614647502,29573,29279.56,1
1687,3761,111681,4.14,Personal,4.41889117,2.633812457,70979.5,8675.3,1
1688,505,396688,5.86,Personal,5.278576318,0.224503765,17404,8675.3,1
1689,1831,457056,10.26,Education,8.161533196,7.326488706,16096,8675.3,1
1690,1714,224979,7.04,Personal,3.315537303,8.536618754,128248,9004.47,1
1691,2247,191464,8.55,Personal,4.574948665,9.908281999,251611,16472.71,1
1692,205,368160,10.32,Education,3.364818617,8.120465435,50988,7684.36,1
1693,1211,323328,8.1,Car,9.11430527,2.622861054,101299,11561.7,1
1694,203,459688,7.46,Personal,1.916495551,2.124572211,64722,3744.45,2
1695,3549,316062,7.83,Home,3.715263518,3.02532512,70979.5,8675.3,1
1696,4670,346509,6.55,Car,6.01779603,0.355920602,110983,21771.78,1
1697,3513,357426,5.64,Home,7.321013005,1.727583847,7146,1400.14,1
1698,609,183738,11.29,Car,1.42642026,4.572210815,34456,3644.43,1
1699,4112,392904,8.79,Home,5.681040383,9.385352498,130218,8675.3,1
1700,4754,209388,11.85,Education,6.036960986,6.146475017,2808,27328.64,1
1701,3101,30984,8.83,Home,3.422313484,5.976728268,97629,7481,1
1702,2498,7328,7.38,Education,7.712525667,6.020533881,16810,8000.13,1
1703,4474,295591,2.57,Car,5.889117043,7.737166324,70979.5,8675.3,1
1704,4905,495365,7.58,Home,5.152635181,9.073237509,70979.5,8675.3,1
1705,3028,97923,6.78,Car,8.128678987,1.404517454,70979.5,8675.3,1
1706,4086,331865,7.42,Education,6.346338125,0.900752909,91652,8675.3,1
1707,2152,434925,6.39,Education,4.93908282,1.374401095,70979.5,8675.3,3
1708,4879,48656,3.26,Home,6.466803559,1.470225873,70979.5,8675.3,1
1709,3961,159230,3.42,Education,6.899383984,1.749486653,100283,10078.77,1
1710,868,458925,7.32,Home,5.787816564,6.672142368,70979.5,8675.3,1
1711,4344,348215,5.17,Education,6.390143737,3.392197125,25470,31906.28,2
1712,1405,193329,4.73,Personal,7.266255989,4.728268309,70048,8675.3,1
1713,2512,349005,4.32,Education,5.604380561,0.561259411,70979.5,8675.3,1
1714,3562,72844,8.84,Car,5.80971937,7.663244353,70979.5,8675.3,1
1715,4953,202645,7.04,Personal,7.244353183,7.279945243,97695,8944.41,1
1716,2460,357698,8.1,Education,5.522245038,5.938398357,124452,5841.05,1
1717,4078,350763,4.28,Personal,5.856262834,6.390143737,70979.5,8675.3,1
1718,3170,343727,12.45,Personal,3.282683094,9.125256674,95196,8675.3,1
1719,1256,86484,4.22,Home,4.386036961,1.229295003,131147,25618.7,1
1720,2736,483931,2.81,Car,5.297741273,2.004106776,70979.5,8675.3,2
1721,3681,139421,3.09,Car,4.83504449,4.199863107,56694,267.18,2
1722,232,462439,7.24,Personal,5.511293634,9.292265572,70979.5,8675.3,1
1723,4820,333311,4.47,Car,5.023956194,5.371663244,70979.5,8675.3,1
1724,382,251198,12.41,Car,2.951403149,5.470225873,70979.5,8675.3,2
1725,1587,413940,11.72,Personal,6.934976044,1.941136208,70979.5,8675.3,1
1726,3092,95731,5.76,Home,7.241615332,9.637234771,46915,3622.52,1
1727,393,131778,10.51,Car,5.691991786,2.863791923,46152,7472.73,1
1728,4576,337364,11.63,Education,6.757015743,8.364134155,22676,8675.3,1
1729,1294,452649,4.95,Car,4.605065024,0.999315537,70979.5,8675.3,1
1730,4322,120609,5.8,Personal,5.612594114,2.847364819,14609,3057.48,1
1731,2577,315425,7.4,Personal,5.683778234,3.485284052,70413,3181.58,2
1732,3629,46817,7.24,Home,6.631074606,3.471594798,70979.5,8675.3,1
1733,2238,483358,9.12,Personal,3.310061602,1.864476386,70979.5,8675.3,1
1734,3194,96603,3.94,Personal,3.592060233,3.227926078,71810,18995.26,1
1735,4315,399684,2.87,Home,7.509924709,9.752224504,70979.5,8675.3,1
1736,193,482937,4.3,Personal,5.125256674,2.587268994,70979.5,8675.3,1
1737,1508,475903,4.24,Home,3.698836413,4.706365503,170814,8586.65,1
1738,4435,207595,4.13,Education,6.959616701,1.174537988,70979.5,8675.3,2
1739,1927,371628,8.05,Home,5.127994524,9.560574949,119976,16424.83,1
1740,4638,240798,5,Home,5.273100616,5.35523614,178301,4004.34,1
1741,1971,182323,8.43,Personal,4.911704312,5.560574949,70979.5,8675.3,1
1742,795,128676,10.32,Home,3.600273785,1.557837098,70979.5,8675.3,1
1743,1029,195718,7.72,Car,1.360711841,8.544832307,50905,6206.53,1
1744,176,360466,8.27,Education,5.798767967,2.554414784,64487,8675.3,1
1745,3024,54118,8.39,Home,5.768651608,8.572210815,70979.5,8675.3,1
1746,2912,434454,3.78,Personal,7.044490075,6.042436687,70979.5,8675.3,1
1747,252,356408,5.55,Education,5.650924025,0.654346338,77826,5141.29,1
1748,1343,400384,4.87,Personal,2.902121834,1.70294319,70979.5,8675.3,1
1749,2557,192576,10.52,Personal,8.922655715,3.416837782,69828,31.85,1
1750,4944,4320,12.09,Education,2.004106776,8.27926078,70979.5,8675.3,1
1751,552,57599,11.83,Education,7.846680356,0.410677618,70979.5,8675.3,1
1752,2927,173236,10.79,Personal,5.867214237,6.628336756,70979.5,8675.3,1
1753,4729,224900,11.8,Education,4.454483231,2.491444216,15073,5388.17,1
1754,4699,212689,5.88,Home,8.908966461,7.008898015,70979.5,8675.3,1
1755,616,31731,4.28,Education,6.965092402,2.316221766,85909,13335.4,1
1756,4090,433573,6.15,Personal,3.488021903,2.485968515,66378,15660.7,1
1757,726,347292,9.04,Car,5.765913758,0.66255989,75773,8675.3,1
1758,4752,48174,9.22,Home,8.147843943,9.412731006,285513,17291.9,1
1759,530,220218,3.28,Education,2.510609172,3.819301848,103717,14360.75,1
1760,46,27096,10.16,Home,5.727583847,2.7816564,20321,1148.61,1
1761,1381,164465,11.07,Education,7.26899384,9.399041752,19142,8675.3,1
1762,2497,4025,11.51,Home,3.915126626,7.770020534,107940,14596.01,1
1763,4082,139213,5.72,Home,6.614647502,7.852156057,260749,15599.63,1
1764,4084,494801,10.45,Home,7.876796715,5.344284736,99423,10313.5,1
1765,3743,287697,5.34,Car,7.055441478,9.971252567,112607,8310.15,1
1766,1490,322309,5.39,Car,4.982888433,1.483915127,70979.5,8675.3,1
1767,3212,281255,5.88,Education,4.114989733,3.321013005,73888,8675.3,1
1768,4993,239697,7.48,Home,4.109514031,6.124572211,70979.5,8675.3,1
1769,1571,39308,10.55,Education,4.399726215,4.807665982,91096,18877.27,1
1770,4873,459973,5.83,Education,5.505817933,7.79192334,70979.5,8675.3,1
1771,2912,1438,2.54,Home,6.182067077,6.042436687,70979.5,8675.3,1
1772,2393,194194,3.64,Education,7.901437372,2.143737166,27752,3455.28,1
1773,3127,386110,4.4,Car,4.227241615,1.921971253,70160,9937.3,1
1774,1495,122824,6.76,Personal,5.973990418,1.371663244,17834,92.67,1
1775,4451,315788,5.21,Education,4.884325804,2.527036277,54776,8675.3,1
1776,1735,278342,4.67,Education,8.45174538,6.787132101,43960,8398.44,2
1777,2148,184435,5.75,Education,4.66255989,4.136892539,70979.5,8675.3,1
1778,4193,358568,7.2,Car,4.610540726,0.380561259,77520,8675.3,1
1779,194,222145,5.12,Home,6.584531143,9.171800137,97277,8675.3,1
1780,1889,406688,5.21,Education,5.382614648,3.934291581,216124,1598.79,1
1781,3854,96787,12.38,Car,3.783709788,2.031485284,8988,8675.3,1
1782,112,181879,12.49,Home,3.277207392,6.483230664,126644,13895.33,1
1783,3199,215552,11.56,Home,6.543463381,5.013004791,52984,10039.97,2
1784,1205,313013,8.49,Education,2.896646133,3.603011636,14189,9701.32,1
1785,1020,52157,8,Car,2.565366188,3.655030801,56480,9258.01,2
1786,1659,120944,3.97,Education,8.421629021,5.429158111,135897,8675.3,1
1787,4105,107257,3.14,Personal,5.037645448,3.843942505,229883,57761.81,1
1788,4947,209331,10.71,Home,5.270362765,2.765229295,79360,28219.18,1
1789,3556,391393,12.44,Car,7.178644764,9.407255305,4909,8675.3,1
1790,1287,217778,8.11,Car,5.281314168,0.377823409,42513,7586.56,1
1791,65,128466,11.86,Personal,9.664613279,2.932238193,116793,12211.95,1
1792,4524,271760,10.15,Personal,2.600958248,4.895277207,94040,14977.47,1
1793,1702,243036,8.55,Personal,3.797399042,1.097878166,70979.5,8675.3,1
1794,2156,107050,11.14,Home,3.23613963,4.914442163,70979.5,8675.3,1
1795,4320,279406,6.77,Education,4.826830938,9.169062286,130218,3058.48,1
1796,3657,452390,7.03,Education,7.080082136,5.174537988,70979.5,8675.3,4
1797,884,330794,2.71,Personal,7.118412047,9.00752909,70979.5,8675.3,1
1798,4756,21229,12.14,Car,5.979466119,8.388774812,61578,9554.59,3
1799,4143,201500,7.03,Home,4.848733744,8.45174538,66941,9922.8,1
1800,4904,147105,3.61,Personal,4.509240246,6.721423682,70979.5,8675.3,1
1801,22,235209,9.21,Car,2.907597536,7.436002738,285179,13768.7,1
1802,787,342365,5.53,Personal,6.809034908,8.618754278,43782,3519.59,1
1803,4467,162533,9.94,Personal,5.021218344,9.612594114,80853,23890.84,1
1804,1954,156443,4.37,Car,8.605065024,3.523613963,70979.5,8675.3,1
1805,3764,473560,10.75,Home,5.815195072,7.47980835,70979.5,8675.3,1
1806,2985,20825,9.28,Car,5.256673511,3.192334018,70979.5,8675.3,1
1807,3809,495051,7.39,Personal,4.235455168,9.516769336,59060,22208.75,1
1808,3576,244212,5.14,Personal,2.576317591,0.76659822,67634,16767.92,1
1809,360,296365,11.63,Personal,7.983572895,1.746748802,167286,5254.96,2
1810,2600,233296,5.51,Personal,4.358658453,4.673511294,102054,7842.28,1
1811,3602,472846,11.81,Car,6.346338125,0.219028063,38966,9157.5,1
1812,1575,376731,5.86,Education,3.603011636,9.973990418,70979.5,8675.3,2
1813,3871,260038,7.76,Home,6.639288159,0.736481862,53920,6328.72,1
1814,2915,46544,4.93,Home,4.098562628,3.329226557,70979.5,8675.3,1
1815,1411,99705,11.9,Education,4.31211499,5.28678987,70979.5,8675.3,1
1816,2767,338374,10.41,Personal,4.136892539,5.935660507,70979.5,8675.3,1
1817,2245,89879,8.54,Education,8.265571526,6.108145106,83231,8200.46,1
1818,2504,324408,3.29,Home,6.250513347,0.041067762,70979.5,8675.3,1
1819,3139,135837,7.58,Car,5.787816564,3.389459274,49296,8675.3,1
1820,4340,313388,7.97,Education,3.748117728,1.478439425,70979.5,8675.3,1
1821,16,44700,12.02,Car,6.631074606,7.112936345,93848,9883.38,1
